ABMI Site,RAM Lot,Sorting Tech.,Date Sorted,Date Collected,Collector(s),,,,,,Vials,Coarse Group,Kingdom,Phylum,SubPhylum,Class,SubClass,InfraClass,Order,SubOrder,Family,Subfamily,Genus,Species,Final Id,Authority,Life Stage,Determined,,,Specimen Count,Notes,Vial Storage,TMS Number,Year
W1244,ABMI.2018.W1244.A,Hinchliffe,14-Aug-2018,2018-06-24,Friedlander,Jesse,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Dytiscidae,Laccophilinae,Laccophilus,biguttatus,Laccophilus biguttatus,"Kirby, 1837",larva,LaPierre,Alex,2018-11-08,1,,mv,ABMI.A.41156,2018
W1244,ABMI.2018.W1244.A,Hinchliffe,14-Aug-2018,2018-06-24,Friedlander,Jesse,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Dytiscidae,Laccophilinae,Laccophilus,maculosus,Laccophilus maculosus,"Say, 1823",larva,LaPierre,Alex,2018-11-08,1,,mv,ABMI.A.41157,2018
W380,ABMI.2018.W380.A,Keenan,14-Aug-2018,2018-07-5,Dobbs,Jonathan,,,,,mv,Gastropoda,Animalia,Mollusca,,Gastropoda,,,Basommatophora,,Planorbidae,,Ferrissia,rivularis,Ferrissia rivularis,"Say, 1817",unknown,LaPierre,Alex,2018-11-08,1,,mv,ABMI.A.41158,2018
W380,ABMI.2018.W380.A,Keenan,14-Aug-2018,2018-07-5,Dobbs,Jonathan,,,,,mv,Gastropoda,Animalia,Mollusca,,Gastropoda,,,Basommatophora,,Physidae,,Physella,gyrina,Physella gyrina,"(Say, 1821)",unknown,LaPierre,Alex,2018-11-08,6,,mv,ABMI.A.41159,2018
W380,ABMI.2018.W380.A,Keenan,14-Aug-2018,2018-07-5,Dobbs,Jonathan,,,,,mv,Gastropoda,Animalia,Mollusca,,Gastropoda,,,Basommatophora,,Planorbidae,,Gyraulus,crista,Gyraulus crista,"(Linnaeus, 1758)",unknown,LaPierre,Alex,2018-11-08,7,,mv,ABMI.A.41161,2018
W380,ABMI.2018.W380.A,Keenan,14-Aug-2018,2018-07-5,Dobbs,Jonathan,,,,,mv,Gastropoda,Animalia,Mollusca,,Gastropoda,,,Basommatophora,,Planorbidae,,Gyraulus,deflectus,Gyraulus deflectus,"(Say, 1824)",unknown,LaPierre,Alex,2018-11-08,12,,mv,ABMI.A.41162,2018
W380,ABMI.2018.W380.A,Keenan,14-Aug-2018,2018-07-5,Dobbs,Jonathan,,,,,mv,Gastropoda,Animalia,Mollusca,,Gastropoda,,,Basommatophora,,Planorbidae,,Gyraulus,sp.,Gyraulus,"Agassiz, 1837",unknown,LaPierre,Alex,2018-11-08,1,,mv,ABMI.A.41163,2018
W380,ABMI.2018.W380.A,Keenan,14-Aug-2018,2018-07-5,Dobbs,Jonathan,,,,,mv,Gastropoda,Animalia,Mollusca,,Gastropoda,,,Basommatophora,,Planorbidae,,Planorbella,sp.,Planorbella,"Haldeman, 1842",unknown,LaPierre,Alex,2018-11-08,1,,mv,ABMI.A.41164,2018
W380,ABMI.2018.W380.A,Keenan,14-Aug-2018,2018-07-5,Dobbs,Jonathan,,,,,mv,Gastropoda,Animalia,Mollusca,,Gastropoda,,,Basommatophora,,Planorbidae,,Promenetus,exacuous exacuous,Promenetus exacuous exacuous,,unknown,LaPierre,Alex,2018-11-08,1,,mv,ABMI.A.41165,2018
W380,ABMI.2018.W380.A,Keenan,14-Aug-2018,2018-07-5,Dobbs,Jonathan,,,,,mv,Gastropoda,Animalia,Mollusca,,Gastropoda,,,Heterostropha,,Valvatidae,,Valvata,lewisi,Valvata lewisi,"Currier, 1868",unknown,LaPierre,Alex,2018-11-08,2,,mv,ABMI.A.41166,2018
W380,ABMI.2018.W380.A,Keenan,14-Aug-2018,2018-07-5,Dobbs,Jonathan,,,,,mv,Gastropoda,Animalia,Mollusca,,Gastropoda,,,Heterostropha,,Valvatidae,,Valvata,sp.,Valvata,"O. F. Muller, 1774",unknown,LaPierre,Alex,2018-11-08,7,,mv,ABMI.A.41167,2018
W322,ABMI.2018.W322.A,Toole,10-Aug-2018,2018-07-4,Zsolt,Jillian,,,,,mv,Ephemeroptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Ephemeroptera,Furcatergalia,Caenidae,Caeninae,Caenis,cf. diminuta,Caenis cf. diminuta,"Walker, 1853",nymph,Hinchliffe,Robert,2018-11-09,2,,mv,ABMI.A.41071,2018
W831,ABMI.2018.W831.A,Dvores,09-Aug-18,2018-07-7,Holland,James,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Dytiscidae,Dytiscinae,Graphoderus,perplexus,Graphoderus perplexus,"Sharp, 1882",larva,LaPierre,Alex,2018-10-15,1,,mv,ABMI.A.41030,2018
W1245,ABMI.2018.W1245.A,Catton,15-Aug-2018,2018-06-26,Friedlander,Jesse,,,,,mv,Gastropoda,Animalia,Mollusca,,Gastropoda,,,Basommatophora,,Planorbidae,,Gyraulus,sp.,Gyraulus,"Agassiz, 1837",unknown,Tebby,Cheryl,2018-10-25,1,,mv,ABMI.A.31260,2018
W1245,ABMI.2018.W1245.A,Catton,15-Aug-2018,2018-06-26,Friedlander,Jesse,,,,,mv,Coleoptera (adults),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Haliplidae,,Haliplus,strigatus,Haliplus strigatus,,adult,Tebby,Cheryl,2018-10-25,1,male,mv,ABMI.A.31262,2018
W1245,ABMI.2018.W1245.A,Catton,15-Aug-2018,2018-06-26,Friedlander,Jesse,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Dytiscidae,Dytiscinae,Graphoderus,sp.,Graphoderus,"Dejean, 1833",larva,Tebby,Cheryl,2018-10-25,2,,mv,ABMI.A.31263,2018
W1433,ABMI.2018.W1433.A,,14-Aug-18,2018-07-7,Friedlander,Jesse,,,,,mv,Gastropoda,Animalia,Mollusca,,Gastropoda,,,Basommatophora,,Physidae,,Physa,skinneri,Physa skinneri,"Taylor, 1954",unknown,Tebby,Cheryl,2018-10-25,1,,mv,ABMI.A.31264,2018
W1433,ABMI.2018.W1433.A,,14-Aug-18,2018-07-7,Friedlander,Jesse,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Notonectidae,Notonectinae,Notonecta,sp.,Notonecta,"Linnaeus, 1758",juvenile,Tebby,Cheryl,2018-10-25,1,,mv,ABMI.A.31265,2018
W1433,ABMI.2018.W1433.A,,14-Aug-18,2018-07-7,Friedlander,Jesse,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Dytiscidae,Colymbetinae,Rhantus,sp.,Rhantus,"Dejean, 1833",larva,Tebby,Cheryl,2018-10-25,2,,mv,ABMI.A.31269,2018
W1433,ABMI.2018.W1433.A,,14-Aug-18,2018-07-7,Friedlander,Jesse,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Dytiscidae,Dytiscinae,Dytiscus,sp.,Dytiscus,"Linnaeus, 1758",larva,Tebby,Cheryl,2018-10-25,2,,mv,ABMI.A.31270,2018
W320,ABMI.2018.W320.A,Bos,10-Aug-18,2018-07-3,Zsolt,Jillian,,,,,mv,Ephemeroptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Ephemeroptera,Pisciforma,Baetidae,,Procloeon,sp.,Procloeon,"Bengtsson, 1915",nymph,LaPierre,Alex,2018-10-25,2,gills flaps seem backwards on one specimen,mv,ABMI.A.41083,2018
W320,ABMI.2018.W320.A,Bos,10-Aug-18,2018-07-3,Zsolt,Jillian,,,,,mv,Ephemeroptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Ephemeroptera,Furcatergalia,Caenidae,Caeninae,Caenis,youngi,Caenis youngi,"Roemhild, 1984",nymph,LaPierre,Alex,2018-10-25,1,,mv,ABMI.A.41084,2018
W346,ABMI.2018.W346.A,Busef,07-Aug-18,2018-07-6,Zsolt,Jillian,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Notonectidae,Notonectinae,Notonecta,sp.,Notonecta,"Linnaeus, 1758",juvenile,LaPierre,Alex,2018-09-21,1,,mv,ABMI.A.40893,2018
W1266,ABMI.2018.W1266.A,Bos,13-Aug-18,2018-07-8,Parsons,Sheena,,,,,mv,Trichoptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Trichoptera,,Leptoceridae,Leptocerinae,Triaenodes,nox,Triaenodes nox,"Ross, 1941",larva,LaPierre,Alex,2018-11-06,1,,mv,ABMI.A.41128,2018
W1266,ABMI.2018.W1266.A,Bos,13-Aug-18,2018-07-8,Parsons,Sheena,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Haliplidae,,Haliplus,sp.,Haliplus,"Latreille, 1802",larva,LaPierre,Alex,2018-11-06,1,,mv,ABMI.A.41129,2018
W1266,ABMI.2018.W1266.A,Bos,13-Aug-18,2018-07-8,Parsons,Sheena,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Callicorixa,audeni,Callicorixa audeni,"Hungerford, 1928",adult,LaPierre,Alex,2018-11-06,4,,mv,ABMI.A.41131,2018
W1266,ABMI.2018.W1266.A,Bos,13-Aug-18,2018-07-8,Parsons,Sheena,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Corixinae,Hesperocorixa,michiganensis,Hesperocorixa michiganensis,"(Hungerford, 1926)",adult,LaPierre,Alex,2018-11-06,1,,mv,ABMI.A.41132,2018
W1266,ABMI.2018.W1266.A,Bos,13-Aug-18,2018-07-8,Parsons,Sheena,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Notonectidae,Notonectinae,Notonecta,sp.,Notonecta,"Linnaeus, 1758",juvenile,LaPierre,Alex,2018-11-06,1,,mv,ABMI.A.41134,2018
W380,ABMI.2018.W380.A,Keenan,14-Aug-2018,2018-07-5,Dobbs,Jonathan,,,,,mv,Ephemeroptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Ephemeroptera,Pisciforma,Baetidae,,Callibaetis,sp.,Callibaetis,"Eaton, 1881",nymph,LaPierre,Alex,2018-11-09,1,,mv,ABMI.A.41168,2018
W1469,ABMI.2018.W1469.A,Moir,17-Aug-2018,2018-07-9,Keenan,Kate,,,,,mv,Zygoptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Odonata,Zygoptera,Lestidae,,Lestes,sp.,Lestes,"Leach, 1815",nymph,Tebby,Cheryl,2018-11-07,3,Genus only - male nymphs or posterior missing,mv,ABMI.A.31379,2018
W1469,ABMI.2018.W1469.A,Moir,17-Aug-2018,2018-07-9,Keenan,Kate,,,,,mv,Zygoptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Odonata,Zygoptera,Coenagrionidae,,Enallagma,sp.,Enallagma,"Charpentier, 1840",nymph,Tebby,Cheryl,2018-11-07,6,,mv,ABMI.A.31380,2018
W800,ABMI.2018.W800.A,Zsolt,10-Aug-18,2018-07-9,Holland,James,,,,,mv,UMOS,Animalia,Mollusca,,Gastropoda,,,Basommatophora,,Planorbidae,,Gyraulus,deflectus,Gyraulus deflectus,"(Say, 1824)",unknown,Hinchliffe,Robert,2018-11-09,1,,mv,ABMI.A.41108,2018
W380,ABMI.2018.W380.A,Keenan,14-Aug-2018,2018-07-5,Dobbs,Jonathan,,,,,mv,Ephemeroptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Ephemeroptera,Pisciforma,Baetidae,,Procloeon,sp.,Procloeon,"Bengtsson, 1915",nymph,LaPierre,Alex,2018-11-09,7,,mv,ABMI.A.41169,2018
W380,ABMI.2018.W380.A,Keenan,14-Aug-2018,2018-07-5,Dobbs,Jonathan,,,,,mv,Ephemeroptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Ephemeroptera,Furcatergalia,Caenidae,Caeninae,Caenis,youngi,Caenis youngi,"Roemhild, 1984",nymph,LaPierre,Alex,2018-11-09,25,,mv,ABMI.A.41170,2018
W1360,ABMI.2018.W1360.A,Dvores,16-Aug-2018,2018-07-3,Friedlander,Jesse,,,,,mv,Gastropoda,Animalia,Mollusca,,Gastropoda,,,Basommatophora,,Physidae,,Physa,skinneri,Physa skinneri,"Taylor, 1954",unknown,Hinchliffe,Robert,2018-11-09,6,,mv,ABMI.A.20702,2018
W380,ABMI.2018.W380.A,Keenan,14-Aug-2018,2018-07-5,Dobbs,Jonathan,,,,,scv,Anisoptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Odonata,Anisoptera,Corduliidae,Corduliinae,Cordulia,shurtleffii,Cordulia shurtleffii,"Scudder, 1866",nymph,LaPierre,Alex,2018-11-09,4,,scv,ABMI.A.41171,2018
W380,ABMI.2018.W380.A,Keenan,14-Aug-2018,2018-07-5,Dobbs,Jonathan,,,,,mv,Anisoptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Odonata,Anisoptera,Libellulidae,,Leucorrhinia,sp.,Leucorrhinia,"Brittinger, 1850",nymph,LaPierre,Alex,2018-11-09,1,,mv,ABMI.A.41172,2018
W1360,ABMI.2018.W1360.A,Dvores,16-Aug-2018,2018-07-3,Friedlander,Jesse,,,,,mv,Gastropoda,Animalia,Mollusca,,Gastropoda,,,Basommatophora,,Planorbidae,,Gyraulus,parvus,Gyraulus parvus,"(Say, 1817)",unknown,Hinchliffe,Robert,2018-11-09,1,,mv,ABMI.A.20703,2018
W1360,ABMI.2018.W1360.A,Dvores,16-Aug-2018,2018-07-3,Friedlander,Jesse,,,,,mv,Gastropoda,Animalia,Mollusca,,Gastropoda,,,Basommatophora,,Planorbidae,,Gyraulus,sp.,Gyraulus,"Agassiz, 1837",unknown,Hinchliffe,Robert,2018-11-09,8,,mv,ABMI.A.20704,2018
W1360,ABMI.2018.W1360.A,Dvores,16-Aug-2018,2018-07-3,Friedlander,Jesse,,,,,mv,Zygoptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Odonata,Zygoptera,Lestidae,,Lestes,sp.,Lestes,"Leach, 1815",nymph,Hinchliffe,Robert,2018-11-09,2,,mv,ABMI.A.20706,2018
W1360,ABMI.2018.W1360.A,Dvores,16-Aug-2018,2018-07-3,Friedlander,Jesse,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Notonectidae,Notonectinae,Notonecta,sp.,Notonecta,"Linnaeus, 1758",juvenile,Hinchliffe,Robert,2018-11-09,1,,mv,ABMI.A.20707,2018
W1360,ABMI.2018.W1360.A,Dvores,16-Aug-2018,2018-07-3,Friedlander,Jesse,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Cymatiinae,Cymatia,sp.,Cymatia,"Flor, 1860",juvenile,Hinchliffe,Robert,2018-11-09,3,,mv,ABMI.A.20708,2018
W380,ABMI.2018.W380.A,Keenan,14-Aug-2018,2018-07-5,Dobbs,Jonathan,,,,,mv,Zygoptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Odonata,Zygoptera,Coenagrionidae,,Enallagma,sp.,Enallagma,"Charpentier, 1840",nymph,LaPierre,Alex,2018-11-09,3,,mv,ABMI.A.41173,2018
W1213,ABMI.2018.W1213.A,Parsons,09-Aug-2018,2018-06-21,Friedlander,Jesse,,,,,mv,Trichoptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Trichoptera,,Hydroptilidae,Hydroptilinae,Agraylea,sp.,Agraylea,"Curtis, 1834",larva,Tebby,Cheryl,2018-09-25,3,,mv,ABMI.A.31045,2018
W1267,ABMI.2018.W1267.A,Michael,08-Aug-18,2018-07-11,Parsons,Sheena,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Dytiscidae,Dytiscinae,Graphoderus,liberus,Graphoderus liberus,"(Say, 1825)",larva,LaPierre,Alex,2018-09-25,1,,mv,ABMI.A.40907,2018
W1267,ABMI.2018.W1267.A,Michael,08-Aug-18,2018-07-11,Parsons,Sheena,,,,,mv,UMOS,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Dytiscidae,Dytiscinae,Graphoderus,perplexus,Graphoderus perplexus,"Sharp, 1882",larva,LaPierre,Alex,2018-09-25,1,,mv,ABMI.A.40908,2018
W1596B,ABMI.2018.W1596B.A,Bos,08-Aug-2018,2018-06-21,Bos,Jessica,,,,,scv,Gastropoda,Animalia,Mollusca,,Gastropoda,,,Basommatophora,,Physidae,,Physella,gyrina,Physella gyrina,"(Say, 1821)",unknown,LaPierre,Alex,2018-09-25,8,,scv,ABMI.A.40909,2018
W1596B,ABMI.2018.W1596B.A,Bos,08-Aug-2018,2018-06-21,Bos,Jessica,,,,,mv,Gastropoda,Animalia,Mollusca,,Gastropoda,,,Basommatophora,,Planorbidae,,Gyraulus,sp.,Gyraulus,"Agassiz, 1837",unknown,LaPierre,Alex,2018-09-25,1,,mv,ABMI.A.40910,2018
W1596B,ABMI.2018.W1596B.A,Bos,08-Aug-2018,2018-06-21,Bos,Jessica,,,,,mv,Gastropoda,Animalia,Mollusca,,Gastropoda,,,Basommatophora,,Planorbidae,,Planorbella,sp.,Planorbella,"Haldeman, 1842",unknown,LaPierre,Alex,2018-09-25,2,,mv,ABMI.A.40911,2018
W1213,ABMI.2018.W1213.A,Parsons,09-Aug-2018,2018-06-21,Friedlander,Jesse,,,,,mv,Coleoptera (adults),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Dytiscidae,Colymbetinae,Rhantus,sericans,Rhantus sericans,"Sharp, 1882",adult,Tebby,Cheryl,2018-09-25,1,,mv,ABMI.A.31046,2018
W1213,ABMI.2018.W1213.A,Parsons,09-Aug-2018,2018-06-21,Friedlander,Jesse,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Haliplidae,,Peltodytes,sp.,Peltodytes,"Regimbart, 1878",larva,Tebby,Cheryl,2018-09-25,4,,mv,ABMI.A.31047,2018
W1213,ABMI.2018.W1213.A,Parsons,09-Aug-2018,2018-06-21,Friedlander,Jesse,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Haliplidae,,Haliplus,sp.,Haliplus,"Latreille, 1802",larva,Tebby,Cheryl,2018-09-25,11,,mv,ABMI.A.31048,2018
W1213,ABMI.2018.W1213.A,Parsons,09-Aug-2018,2018-06-21,Friedlander,Jesse,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Dytiscidae,Colymbetinae,Rhantus,sp.,Rhantus,"Dejean, 1833",larva,Tebby,Cheryl,2018-09-25,2,,mv,ABMI.A.31049,2018
W1213,ABMI.2018.W1213.A,Parsons,09-Aug-2018,2018-06-21,Friedlander,Jesse,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Dytiscidae,Hydroporinae,,UID,Hydroporinae,,larva,Tebby,Cheryl,2018-09-25,4,UID - third instar needed for genus ID,mv,ABMI.A.31050,2018
W1596B,ABMI.2018.W1596B.A,Bos,08-Aug-2018,2018-06-21,Bos,Jessica,,,,,mv,Zygoptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Odonata,Zygoptera,Lestidae,,Lestes,sp.,Lestes,"Leach, 1815",nymph,LaPierre,Alex,2018-09-25,1,,mv,ABMI.A.40913,2018
W1183,ABMI.2018.W1183.A,Enns,08-Aug-18,2018-06-20,Friedlander,Jesse,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Notonectidae,Notonectinae,Notonecta,sp.,Notonecta,"Linnaeus, 1758",juvenile,Tebby,Cheryl,2018-09-26,3,,mv,ABMI.A.31053,2018
W1183,ABMI.2018.W1183.A,Enns,08-Aug-18,2018-06-20,Friedlander,Jesse,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Cymatiinae,Cymatia,sp.,Cymatia,"Flor, 1860",juvenile,Tebby,Cheryl,2018-09-26,8,,mv,ABMI.A.31054,2018
W1183,ABMI.2018.W1183.A,Enns,08-Aug-18,2018-06-20,Friedlander,Jesse,,,,,mv,Coleoptera (adults),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Haliplidae,,Haliplus,strigatus,Haliplus strigatus,,adult,Tebby,Cheryl,2018-09-26,1,,mv,ABMI.A.31055,2018
W1183,ABMI.2018.W1183.A,Enns,08-Aug-18,2018-06-20,Friedlander,Jesse,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Haliplidae,,Haliplus,sp.,Haliplus,"Latreille, 1802",larva,Tebby,Cheryl,2018-09-26,7,,mv,ABMI.A.31056,2018
W1183,ABMI.2018.W1183.A,Enns,08-Aug-18,2018-06-20,Friedlander,Jesse,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Dytiscidae,Colymbetinae,Rhantus,sp.,Rhantus,"Dejean, 1833",larva,Tebby,Cheryl,2018-09-26,3,,mv,ABMI.A.31059,2018
W1183,ABMI.2018.W1183.A,Enns,08-Aug-18,2018-06-20,Friedlander,Jesse,,,,,mv,Coleoptera (larvae),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Dytiscidae,Dytiscinae,Dytiscus,sp.,Dytiscus,"Linnaeus, 1758",larva,Tebby,Cheryl,2018-09-26,1,,mv,ABMI.A.31060,2018
W1596B,ABMI.2018.W1596B.A,Bos,08-Aug-2018,2018-06-21,Bos,Jessica,,,,,mv,Trichoptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Trichoptera,,Leptoceridae,Leptocerinae,Mystacides,interjectus,Mystacides interjectus,"(Banks, 1914)",larva,LaPierre,Alex,2018-09-26,1,,mv,ABMI.A.40918,2018
W1596B,ABMI.2018.W1596B.A,Bos,08-Aug-2018,2018-06-21,Bos,Jessica,,,,,mv,Trichoptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Trichoptera,,Limnephilidae,Limnephilinae,Philarctus,sp.,Philarctus,"McLachlan, 1880",larva,LaPierre,Alex,2018-09-26,6,,mv,ABMI.A.40920,2018
W1596B,ABMI.2018.W1596B.A,Bos,08-Aug-2018,2018-06-21,Bos,Jessica,,,,,mv,Coleoptera (adults),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Curculionidae,,Euhrychiopsis,lecontei,Euhrychiopsis lecontei,"(Dietz, 1896)",adult,LaPierre,Alex,2018-09-26,2,Euhrychiopsis (Ceutorynchinae),mv,ABMI.A.40921,2018
W1596B,ABMI.2018.W1596B.A,Bos,08-Aug-2018,2018-06-21,Bos,Jessica,,,,,mv,Coleoptera (adults),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Haliplidae,,Haliplus,immaculicollis,Haliplus immaculicollis,"Harris, 1828",adult,LaPierre,Alex,2018-09-26,5,,mv,ABMI.A.40922,2018
W377,ABMI.2018.W377.A,Hinchliffe,08-Aug-2018,2018-07-2,Dobbs,Jonathan,,,,,mv,Gastropoda,Animalia,Mollusca,,Gastropoda,,,Basommatophora,,Planorbidae,,Gyraulus,sp.,Gyraulus,"Agassiz, 1837",unknown,LaPierre,Alex,2018-09-27,6,,mv,ABMI.A.40928,2018
W1182,ABMI.2018.W1182.A,Moir,09-Aug-18,2018-06-19,Friedlander,Jesse,,,,,scv,Gastropoda,Animalia,Mollusca,,Gastropoda,,,Basommatophora,,Lymnaeidae,,Stagnicola,elodes,Stagnicola elodes,"(Say, 1821)",unknown,Tebby,Cheryl,2018-09-27,4,,scv,ABMI.A.31063,2018
W1182,ABMI.2018.W1182.A,Moir,09-Aug-18,2018-06-19,Friedlander,Jesse,,,,,mv,Coleoptera (adults),Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Dytiscidae,Colymbetinae,Rhantus,sericans,Rhantus sericans,"Sharp, 1882",adult,Tebby,Cheryl,2018-09-27,1,,mv,ABMI.A.31068,2018
W317,ABMI.2018.W317.A,Toole,08-Aug-2018,2018-07-2,Lehan,Kieran,,,,,mv,Gastropoda,Animalia,Mollusca,,Gastropoda,,,Basommatophora,,Planorbidae,,Gyraulus,sp.,Gyraulus,"Agassiz, 1837",unknown,LaPierre,Alex,2018-09-27,9,,mv,ABMI.A.40932,2018
W317,ABMI.2018.W317.A,Toole,08-Aug-2018,2018-07-2,Lehan,Kieran,,,,,mv,Ephemeroptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Palaeoptera,Ephemeroptera,Pisciforma,Baetidae,,Procloeon,sp.,Procloeon,"Bengtsson, 1915",nymph,LaPierre,Alex,2018-09-27,3,,mv,ABMI.A.40933,2018
W680,ABMI.2018.W680.A,,08-Aug-18,2018-07-3,Dvores,Yosef,,,,,mv,Gastropoda,Animalia,Mollusca,,Gastropoda,,,Basommatophora,,Planorbidae,,Gyraulus,crista,Gyraulus crista,"(Linnaeus, 1758)",unknown,Tebby,Cheryl,2018-09-27,3,,mv,ABMI.A.31081,2018
W463,ABMI.2018.W463.A,Deluca,13-Aug-18,2018-07-8,Dobbs,Jonathan,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Notonectidae,Notonectinae,Notonecta,sp.,Notonecta,"Linnaeus, 1758",juvenile,Tebby,Cheryl,2018-10-04,1,,mv,ABMI.A.31145,2018
W380,ABMI.2018.W380.A,Keenan,14-Aug-2018,2018-07-5,Dobbs,Jonathan,,,,,mv,Hemiptera,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Corixidae,Cymatiinae,Cymatia,sp.,Cymatia,"Flor, 1860",juvenile,LaPierre,Alex,2018-11-09,1,,mv,ABMI.A.41175,2018
